DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
3/22/2021,63705,64700,63306,64368,2982266
3/19/2021,64435,64435,62510,62510,2404650
3/18/2021,63837,64700,63373,64700,2464024
3/17/2021,63373,63572,63041,63439,1965673
3/16/2021,63705,63705,63107,63506,988262
3/15/2021,63705,64368,63373,63904,2206786
3/12/2021,63904,64036,62709,63572,1996415
3/11/2021,63572,64235,63572,63904,1625704
3/10/2021,63041,63572,62377,63373,1642431
3/9/2021,63041,63041,61780,63041,2184031
3/8/2021,64368,64368,63041,63174,2293286
3/5/2021,64435,64501,63041,63970,2618487
3/4/2021,65430,66027,61780,64567,1782880
3/3/2021,65231,65961,65164,65297,1454906
3/2/2021,66359,67553,65032,65894,1877215
3/1/2021,65164,65894,65164,65828,1471090
2/26/2021,64567,65695,64368,65164,1644722
2/25/2021,65695,66027,64766,65164,1389564
2/24/2021,66691,67023,64036,65098,2004704
2/23/2021,66359,67023,65828,66359,2172126
2/22/2021,66691,67686,66558,66757,2092710
2/19/2021,65828,67487,65762,67222,2926810
2/18/2021,65695,67686,65032,67686,2545098
2/17/2021,64700,66359,64700,66359,1588482
2/9/2021,64368,64634,61780,64501,4489071
2/8/2021,65695,66226,61780,62444,4373488
2/5/2021,65629,66359,64965,66359,1560152
2/4/2021,65629,65695,62311,65629,1457679
2/3/2021,64965,65695,64103,65629,2226678
2/2/2021,61050,64169,61050,64036,1737219
2/1/2021,63705,63705,60387,60453,2006211
1/29/2021,56737,64302,56737,61714,2047953
1/28/2021,61050,61913,60121,60121,2730152
1/27/2021,65762,66359,62311,64634,2500040
1/26/2021,68018,68018,65695,66956,1462501
1/25/2021,67089,68350,67089,68018,1124038
1/22/2021,68350,69013,67686,68350,2827652
1/21/2021,65762,68350,65032,68350,1990237
1/20/2021,65695,70274,65032,65762,3154059
1/19/2021,68416,68549,63771,65695,3618382
1/18/2021,68682,69677,68350,68549,1676338
1/15/2021,69544,69611,68018,68482,1812265
1/14/2021,69677,69810,68549,68947,1404784
1/13/2021,70075,70407,69013,69544,2016609
1/12/2021,70075,70075,69146,70075,1270289
1/11/2021,69411,70141,69080,69345,1276995
1/8/2021,71668,71668,69345,69544,1508312
1/7/2021,69013,71999,69013,71004,1808046
1/6/2021,66027,70473,65894,69677,3135071
1/5/2021,65695,66757,65695,65894,1651970
1/4/2021,65032,66226,64567,65695,1368165
1/4/2021,65032,66226,64567,65695,1368165
12/31/2020,64965,65695,64368,64965,553264
12/30/2020,65828,66094,64700,64965,1068733
12/29/2020,65032,66226,64899,65828,1049610
12/28/2020,65032,65164,64567,65032,1259951
12/25/2020,64368,64766,64169,64766,578611
12/24/2020,64965,64965,63705,64567,1464354
12/23/2020,64700,65364,64302,64700,1004220
12/22/2020,65032,65098,64700,64965,1232449
12/21/2020,65629,65695,64567,65629,1110672
12/18/2020,63705,65629,63705,65629,1587126
12/17/2020,65430,65430,63041,63705,3473323
12/16/2020,65364,66293,64899,66293,1116202
12/15/2020,65695,66226,64036,64899,2159860
12/14/2020,64501,66293,63638,66293,1403097
12/11/2020,64501,64567,63638,64501,2058849
12/10/2020,64036,64833,63970,64501,1958772
12/9/2020,62112,64036,61847,64036,1805574
12/8/2020,61714,62311,60718,61780,1240707
12/7/2020,60652,61913,60652,61780,1424767
12/4/2020,61847,62046,60453,60453,1297338
12/3/2020,62046,62311,61316,62046,1164515
12/2/2020,61050,62046,60718,62046,1125259
12/1/2020,60188,61847,60188,61050,1751490
11/30/2020,62178,62377,60718,61714,2236835
11/27/2020,62377,62709,61847,62709,1824291
11/26/2020,62046,62377,61448,62377,1052383
11/25/2020,61382,62510,61249,62046,1693849
11/24/2020,61050,61316,60254,61316,1565094
11/23/2020,61117,61316,60387,60785,977758
11/20/2020,60387,61382,59789,61382,1910760
11/19/2020,58197,59856,57998,59856,3894637
11/18/2020,58130,58197,57732,58130,1396662
11/17/2020,56936,58130,56737,58130,826189
11/16/2020,57865,58263,56405,56936,1884207
11/13/2020,57467,57666,57201,57666,714056
11/12/2020,56870,57400,56803,57334,648519
11/11/2020,56737,57467,56339,56339,1555962
11/10/2020,57135,57931,56471,56471,2362184
11/9/2020,56405,56936,56272,56737,1555179
11/6/2020,56471,56471,55742,56405,486988
11/5/2020,56737,56737,56272,56405,892058
11/4/2020,56405,56737,55941,56405,629395
11/3/2020,56936,57002,56206,56405,464971
11/2/2020,55078,56936,55078,56936,678582
10/30/2020,55476,56007,54945,55078,1643501
10/29/2020,56007,56272,55410,55476,1152399
10/28/2020,57069,57400,55410,55874,1350730
10/27/2020,57069,57931,56737,57069,1762114
10/26/2020,58064,58263,57069,57069,1543922
10/23/2020,57666,58064,57533,58064,1067392
10/22/2020,57135,57467,56471,57467,1990101
10/21/2020,58263,58794,57002,57201,2218315
10/20/2020,57732,58263,57666,58197,1621153
10/19/2020,58396,58595,58064,58064,1771050
10/16/2020,58728,58794,58064,58529,1089303
10/15/2020,58529,58794,57600,58794,2147021
10/14/2020,57600,59059,57533,58529,1817962
10/13/2020,57069,57666,56737,57400,2092454
10/12/2020,57069,57732,56272,57002,2372868
10/9/2020,56073,56405,56073,56272,551847
10/8/2020,56737,56737,55609,56272,922468
10/7/2020,55476,56538,55144,56405,1489279
10/6/2020,55609,56007,55211,55675,5460018
10/5/2020,56073,56405,55343,55410,1318202
10/2/2020,56272,56405,53087,55742,1342457
10/1/2020,56471,56471,55874,56272,553098
9/30/2020,56405,56405,55609,55808,1317758
9/29/2020,57069,57135,55609,56140,2681010
9/28/2020,56936,57201,56671,57069,1890868
9/25/2020,57135,57201,56737,57069,1668607
9/24/2020,55808,57201,55808,57135,2454424
9/23/2020,55874,56737,55874,56671,2102490
9/22/2020,55078,56007,54945,55742,2632592
9/21/2020,55144,55476,55078,55078,2518666
9/18/2020,54680,55078,54680,55012,1790867
9/17/2020,54746,55078,54414,54746,2351740
9/16/2020,54812,55144,54414,55012,946414
9/15/2020,55078,55410,54746,54746,1987630
9/14/2020,54945,55144,54879,55078,991095
9/11/2020,54481,54812,54282,54613,1003166
9/10/2020,55078,55277,54481,54481,1069487
9/9/2020,54414,55211,54083,54547,2259952
9/8/2020,55476,55675,54613,54746,3085583
9/7/2020,56206,56471,55476,55476,2178727
9/4/2020,56405,57135,56272,56339,3689571
9/3/2020,55542,57400,55542,57201,4429079
9/1/2020,55078,55277,55012,55078,2645612
8/31/2020,55742,56073,54945,55078,1463721
8/28/2020,55476,55675,55277,55343,3959150
8/27/2020,55410,55675,55211,55410,3579367
8/26/2020,55675,55675,55343,55410,2471317
8/25/2020,55675,56339,55675,55675,2856284
8/24/2020,55078,56140,55078,55675,2730619
8/21/2020,55078,55211,54812,55012,2082221
8/20/2020,55078,56073,55078,55078,2190330
8/19/2020,54613,55078,54414,55078,884267
8/18/2020,54613,54812,54215,54613,603687
8/17/2020,54414,55012,54215,54613,586929
8/14/2020,55078,55144,54348,54414,1318993
8/13/2020,55012,55078,54414,55078,678142
8/12/2020,54481,54613,54348,54481,467804
8/11/2020,54746,54812,54282,54481,613964
8/10/2020,55078,55211,54348,54348,1218479
8/7/2020,55078,55078,54680,55012,781598
8/6/2020,54812,55144,54348,54945,1239245
8/5/2020,54348,55078,53353,54879,1774953
8/4/2020,53087,54348,52689,54348,929551
8/3/2020,50433,52291,50433,52291,667310
7/31/2020,50433,51362,50433,50698,1148210
7/30/2020,51495,52092,51295,51362,1413043
7/29/2020,50433,51760,49836,51428,1256153
7/28/2020,51096,52291,50765,52092,1453745
7/27/2020,50433,53087,50433,51096,1920721
7/24/2020,54481,54613,52092,53751,2021642
